id;name; price ;weight;thumbnail;reference;ean;description;date_upd;articleGroup;category;category_full;category_id;attribute;features;sale_price;stock;Images;image_0;primary_image;image_1;image_2;image_3;image_4;image_5;image_6;image_7;image_8;image_9;image_10;image_11
1433;SCREWDRIVER SET TORX 8 PIECES; 132.61 ;3;https://sptools.eu/img/tmp/product_mini_10213.jpg;SP00512;;<p><strong>Torx Screwdrivers: T8x75, T10x100, T15x100, T20x100, T25x100, T27x100, T30x150, T40x150</strong></p>;27-1-2026 12:00;3;EVA Foam Inlays;Tool Sets>EVA Foam Inlays;152;0;;89;1;https://sptools.eu/1542/8pc-torx-screwdrivers-in-mini-eva-foam.jpg|https://sptools.eu/10213/8pc-torx-screwdrivers-in-mini-eva-foam.jpg;https://sptools.eu/1542/8pc-torx-screwdrivers-in-mini-eva-foam.jpg;https://sptools.eu/10213/8pc-torx-screwdrivers-in-mini-eva-foam.jpg;https://sptools.eu/10213/8pc-torx-screwdrivers-in-mini-eva-foam.jpg;;;;;;;;;;
1434;PINPUNCH & CHISELS SET 13 PIECES; 200.40 ;3;https://sptools.eu/img/tmp/product_mini_7742.jpg;SP00503-1;;"<p><strong>Pin Punches - 2, 3, 4, 5, 6, 8 &amp; 10mm</strong></p>
<p><strong>Cold Chisels - 12, 20 &amp; 24mm</strong></p>
<p><strong>Folding Utility Knife</strong></p>
<p><strong>Telescopic Magnetic Pick-up Tool</strong></p>
<p><strong>Metric Tape Measure - 3m x 16mm</strong></p>
<p><strong>Tube Cutter</strong></p>
<p><strong>Metric/SAE Vernier Caliper - 150mm/6""</strong></p>";27-1-2026 12:00;3;EVA Foam Inlays;Tool Sets>EVA Foam Inlays;152;0;;149;1;https://sptools.eu/7742/15pc-pinpunch-chisel-accessories-in-mini-eva-foam.jpg;https://sptools.eu/7742/15pc-pinpunch-chisel-accessories-in-mini-eva-foam.jpg;https://sptools.eu/7742/15pc-pinpunch-chisel-accessories-in-mini-eva-foam.jpg;;;;;;;;;;;
1435;GEAR DRIVE SPANNERS SET 9 PIECES; 237.40 ;4;https://sptools.eu/img/tmp/product_mini_10301.jpg;SP00513;;"Ratchet spanner quad-drive:<br />
<ul>
<li>8, 10, 12, 13, 14, 15, 17, 18, 19 mm</li>
<li>Reversible ratchet</li>
</ul>";6-1-2026 14:49;3;EVA Foam Inlays;Tool Sets>EVA Foam Inlays;152;0;;165;1;https://sptools.eu/10301/9pc-geardrive-spanners-in-mini-eva-foam.jpg;https://sptools.eu/10301/9pc-geardrive-spanners-in-mini-eva-foam.jpg;https://sptools.eu/10301/9pc-geardrive-spanners-in-mini-eva-foam.jpg;;;;;;;;;;;
1436;MINI SCREWDRIVER SET 10 PIECES; 101.38 ;4;https://sptools.eu/img/tmp/product_mini_8504.jpg;SP00537;;"<p><strong>6pc Mini Screwdriver set - </strong></p>
<p><strong>3 x Slotted Screwdrivers - 2.0x50mm, 2.5x50mm, 3.0x50mm</strong></p>
<p><strong>3 x Phillips Screwdrivers - #000x50mm, #00x50mm, #0x50mm </strong></p>
<p><strong>300mm Alloy Hacksaw softgrip</strong></p>
<p><strong>3pc Mini Brush Set - Plastic, Brass &amp; stainless Steel Brushes</strong></p>";27-1-2026 12:00;3;EVA Foam Inlays;Tool Sets>EVA Foam Inlays;152;0;;75;1;https://sptools.eu/8504/9pc-hacksaw-mini-screwdrivers-accessories-in-mini-eva-foam.jpg;https://sptools.eu/8504/9pc-hacksaw-mini-screwdrivers-accessories-in-mini-eva-foam.jpg;https://sptools.eu/8504/9pc-hacksaw-mini-screwdrivers-accessories-in-mini-eva-foam.jpg;;;;;;;;;;;
1473;SP TOOLKIT 105 PC CUSTOM TOOLBOX; 1.326.35 ;42;https://sptools.eu/img/tmp/product_mini_6544.jpg;SP00112;;"<ul>
<li>Internal locking system for extra security</li>
<li>Heavy duty 28 ball bearing drawer slides</li>
<li>Robust wall construction</li>
<li>Double powder coating resists scratching</li>
<li>Full drawer extension capabilities</li>
</ul>
<p>Includes:</p>
<ul>
<li>SP50028</li>
<li>SP50014</li>
<li>SP00516</li>
</ul>";23-12-2025 19:22;3;Portable Toolkits;Tool Sets>Portable Toolkits;154;0;;899;0;https://sptools.eu/6544/custom-series-toolkit-105pc.jpg|https://sptools.eu/2828/custom-series-toolkit-105pc.jpg;https://sptools.eu/6544/custom-series-toolkit-105pc.jpg;https://sptools.eu/2828/custom-series-toolkit-105pc.jpg;https://sptools.eu/2828/custom-series-toolkit-105pc.jpg;;;;;;;;;;
1474;SP TOOLKIT 130 PC CUSTOM TOOLBOX; 1.763.00 ;48;https://sptools.eu/img/tmp/product_mini_6545.jpg;SP00499;;"<ul>
<li>This set contains:</li>
<li>4x EVA Foam inlay including tools:</li>
<li>- SP50028M</li>
<li>- SP00558</li>
<li>- SP00557</li>
<li>- SP00516 </li>
<li>Eva Foam inlay with on the socket set a hard protective layer</li>
<li>Lifetime warranty on all hand tools</li>
<li>Fully extendable drawers</li>
<li>Double powder coating against damage</li>
<li>Ball bearing softclose drawer slides</li>
<li>Gas studs on top lid</li>
</ul>";19-1-2026 13:11;3;Portable Toolkits;Tool Sets>Portable Toolkits;154;0;;1199;0;https://sptools.eu/6545/custom-series-toolkit-130pc.jpg;https://sptools.eu/6545/custom-series-toolkit-130pc.jpg;https://sptools.eu/6545/custom-series-toolkit-130pc.jpg;;;;;;;;;;;
1494;8 DRAWER CABINET WITH SOFTCLOSE; 712.33 ;57;https://sptools.eu/img/tmp/product_mini_6244.jpg;SP41120EU;9330514064863;"<ul>
<li>Dimensions: 680 x 458 x 910mm</li>
<li>7x Lage laden: 570B x 410D x 65H mm</li>
<li>570B x 410D 1040 H</li>
</ul>";6-1-2026 11:37;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;499;1;https://sptools.eu/6244/workshop-series-cabinet-with-8-drawers.jpg;https://sptools.eu/6244/workshop-series-cabinet-with-8-drawers.jpg;https://sptools.eu/6244/workshop-series-cabinet-with-8-drawers.jpg;;;;;;;;;;;
1501;CUSTOM SERIES 7D TOOLBOX EMPTY; 440.00 ;0;https://sptools.eu/img/tmp/product_mini_9550.jpg;SP40102;;"<div>
  <ul>
    <li>Introducing the Deep Series</li>
    <li>Featuring heavy duty 28 ball bearing drawer slides</li>
    <li><span></span>Equipped with dual gas strut lid stays</li>
    <li><span></span>Constructed with robust walls for durability</li>
    <li><span></span>Allows for full drawer extension capability</li>
    <li><span></span>Double powder coating to resist scratching</li>
    <li><span></span>Includes internal locking system for extra security</li>
  </ul>
</div>";15-1-2026 10:40;3;Toolboxes;Storage Solutions>Toolboxes;147;0;;440;1;https://sptools.eu/3230/custom-series-toolbox-7-drawer.jpg|https://sptools.eu/9549/custom-series-toolbox-7-drawer.jpg|https://sptools.eu/9550/custom-series-toolbox-7-drawer.jpg;https://sptools.eu/3230/custom-series-toolbox-7-drawer.jpg;https://sptools.eu/9550/custom-series-toolbox-7-drawer.jpg;https://sptools.eu/9549/custom-series-toolbox-7-drawer.jpg;https://sptools.eu/9550/custom-series-toolbox-7-drawer.jpg;;;;;;;;;
1515;SIDE CABINET CUSTOM SERIES; 254.87 ;23;https://sptools.eu/img/tmp/product_mini_3258.jpg;SP40132;9330514030745;"<div>
<p><strong>Looking for extra storage space? Enhance your Custom Series Tool Kit</strong>.<br /> The side cabinet easily attaches to any Custom Series Roller Cabinet</p>
<ul>
<li>Sturdy wall construction.</li>
<li>Double powder coating for scratch resistance.</li>
<li>Comes with one shelf.</li>
</ul>
</div>";15-1-2026 10:40;3;Storage Solutions;Storage Solutions;104;0;;179;1;https://sptools.eu/3258/custom-series-side-tool-cabinets.jpg;https://sptools.eu/3258/custom-series-side-tool-cabinets.jpg;https://sptools.eu/3258/custom-series-side-tool-cabinets.jpg;;;;;;;;;;;
1519;CUSTOM SERIES TOOLBOX 550MM EMPTY; 77.12 ;6;https://sptools.eu/img/tmp/product_mini_3262.jpg;SP40325;9330514020029;"<div>
    <h2>Check out our product in action:</h2>
    <div>
        <div>
            <iframe width=""560"" height=""349"" src=""https://www.youtube.com/embed/B4GvpS2FjpE?rel=0&amp;hd=1"" frameborder=""0"">
                <span id=""selection-marker-1"" class=""redactor-selection-marker""></span>
                <span class=""redactor-selection-marker""></span>
            </iframe>
        </div>
    </div>
    <p></p>
    <ul>
        <li>Twin lids for easy access to tools</li>
        <li>Large trays for easy access</li>
        <li>Heavy duty steel construction</li>
        <li>Trays open automatically when handle is depressed and close when lifted</li>
        <li>4 upper trays when expanded and a large bottom tray for larger tools</li>
        <li>Heavy duty hinges</li>
    </ul>
</div>";6-1-2026 12:16;3;Toolboxes;Storage Solutions>Toolboxes;147;0;;55;1;https://sptools.eu/3262/custom-series-cantilever-toolboxes-5-tray-550mm.jpg;https://sptools.eu/3262/custom-series-cantilever-toolboxes-5-tray-550mm.jpg;https://sptools.eu/3262/custom-series-cantilever-toolboxes-5-tray-550mm.jpg;;;;;;;;;;;
1521;SP OPEN MOUTH BAG; 58.81 ;0;https://sptools.eu/img/tmp/product_mini_6116.jpg;SP40360;9330514047334;"<div>
<h2>Check Out the Product in Action:</h2>
<div>
<div><iframe width=""560"" height=""349"" src=""https://www.youtube.com/embed/5KkhC7qGKg0?rel=0&amp;hd=1"" frameborder=""0"">
                <span id=""selection-marker-1"" class=""redactor-selection-marker""></span>
                <span class=""redactor-selection-marker""></span>
            </iframe></div>
</div>
<p></p>
<ul>
<li>Semi-rigid construction allows wide open mouth to maintain shape.</li>
<li>Easy access pockets and compartments for your storage needs.</li>
<li>Heavy duty fabric &amp; moulded waterproof base for long lasting durability.</li>
<li>Padded shoulder strap is removable &amp; adjustable.</li>
<li>Moulded rubber handle provides a slip-resistant grip.</li>
</ul>
<p></p>
<p>*Please note: Tools are not included</p>
</div>";6-1-2026 12:16;6;Toolbags;Storage Solutions>Toolbags;148;0;;39;0;https://sptools.eu/6116/big-mouth-toolbag.jpg|https://sptools.eu/8814/big-mouth-toolbag.jpg;https://sptools.eu/6116/big-mouth-toolbag.jpg;https://sptools.eu/8814/big-mouth-toolbag.jpg;https://sptools.eu/8814/big-mouth-toolbag.jpg;;;;;;;;;;
1524;CUSTOM SERIES - WOODEN WORKTOP; 215.35 ;0;https://sptools.eu/img/tmp/product_mini_8669.jpg;SP401TT;;"The USA Series roller cabinet from SP Tools is the ultimate workstation. With an extremely strong double-wall construction of 2 x 1.5mm steel and a load weight of 400kg+ on top of the cart, this roller cabinet is unbeatable. The drawers are capable of supporting up to 120kg each and have ""One Touch Click-lok"" and ""Kitchen Style Softclose"" what makes working with them very pleasant.<br /><br /><span>With a depth of more than 620mm and a choice of three width sizes, including the largest version of 1850mm long, this tool trolley offers not only strength but also plenty of space. It is possible to expand the cart with various tops &amp; side cabinets to create your own mobile workstation.</span><br /><br /><span>Apart from space and strength, this tool trolley also offers plenty of possibilities. In fact, with the built-in electricity cable pass-through &amp; magnetic power boards, this series is perfect for use with various diagnostic equipment. For example, you can easily hang a monitor on the back wall and mount a printer inside the cabinet.</span><br /><br /><span>In short, if you are looking for a roller cabinet that combines power, space and features, then the USA Series roller cabinet from SP Tools is exactly what you need!</span><br /><br />
<ul>
<li>40mm thick rubber wood worktop</li>
<li>With coating to prevent absorption of liquids</li>
<li>Fits all wide custom series <strong>Roller Cabinets</strong></li>
</ul>";6-1-2026 12:17;6;Accessories;Storage Solutions>Accessories;105;0;;149;1;https://sptools.eu/3269/usa-sumo-serie-custom-series-xl-wooden-worktop.jpg|https://sptools.eu/8669/usa-sumo-serie-custom-series-xl-wooden-worktop.jpg;https://sptools.eu/3269/usa-sumo-serie-custom-series-xl-wooden-worktop.jpg;https://sptools.eu/8669/usa-sumo-serie-custom-series-xl-wooden-worktop.jpg;https://sptools.eu/8669/usa-sumo-serie-custom-series-xl-wooden-worktop.jpg;;;;;;;;;;
1525;5 DRAWER CABINET WITH SOFTCLOSE; 646.98 ;49;https://sptools.eu/img/tmp/product_mini_6245.jpg;SP41120;9330514071731;<p>Dimensions: 680 x 458 x 910mm<br /><br /><br /></p>;15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;449;1;https://sptools.eu/6245/workshop-series-cabinet-with-5-drawers.jpg;https://sptools.eu/6245/workshop-series-cabinet-with-5-drawers.jpg;https://sptools.eu/6245/workshop-series-cabinet-with-5-drawers.jpg;;;;;;;;;;;
1526;4 DRAWERS SERIES CABINET WITH SOFTCLOSE; 633.91 ;47;https://sptools.eu/img/tmp/product_mini_6246.jpg;SP41122EU;;"<p>Dimensions: 680 x 458 x 910 mm</p>
<p>1x Low Drawer:570X410Dx65HMM</p>
<p>1x High Drawer 570X410Dx140H</p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;439;1;https://sptools.eu/6246/workshop-series-cabinet-with-4-drawers.jpg;https://sptools.eu/6246/workshop-series-cabinet-with-4-drawers.jpg;https://sptools.eu/6246/workshop-series-cabinet-with-4-drawers.jpg;;;;;;;;;;;
1527;CABINET WITH 2 DOORS; 411.71 ;29;https://sptools.eu/img/tmp/product_mini_6247.jpg;SP41126;9330514069295;<p>Dimensions: 680B x 458D x 910H<br />Including 1x Shelf</p>;15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;285;1;https://sptools.eu/6247/workshop-series-cabinet-with-2-doors.jpg;https://sptools.eu/6247/workshop-series-cabinet-with-2-doors.jpg;https://sptools.eu/6247/workshop-series-cabinet-with-2-doors.jpg;;;;;;;;;;;
1528;SINK CABINET; 1.065.23 ;47;https://sptools.eu/img/tmp/product_mini_6249.jpg;SP41136;9330514073414;"<ul>
<li>Cabinet 680W x 458D x 910H MM</li>
<li>Cabinet with sink tap and soap pump</li>
<li>Compartment at the bottom for storage</li>
</ul>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;739;1;https://sptools.eu/6249/workshop-series-cabinet-with-sink-foucet-and-soap-dispenser.jpg|https://sptools.eu/3273/workshop-series-cabinet-with-sink-foucet-and-soap-dispenser.jpg;https://sptools.eu/6249/workshop-series-cabinet-with-sink-foucet-and-soap-dispenser.jpg;https://sptools.eu/3273/workshop-series-cabinet-with-sink-foucet-and-soap-dispenser.jpg;https://sptools.eu/3273/workshop-series-cabinet-with-sink-foucet-and-soap-dispenser.jpg;;;;;;;;;;
1529;TRASH BIN AND PAPER HOLDER CABINET; 503.21 ;35;https://sptools.eu/img/tmp/product_mini_6250.jpg;SP41135;9330514065921;<p>Cabinet 680W X 458D X 910H MM Paper Holder Cabinet with flap (waste bin) 1X Narrow drawer.</p>;15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;349;1;https://sptools.eu/6250/workshop-series-cabinet-with-trash-bin-and-paper-holder.jpg|https://sptools.eu/3274/workshop-series-cabinet-with-trash-bin-and-paper-holder.jpg;https://sptools.eu/6250/workshop-series-cabinet-with-trash-bin-and-paper-holder.jpg;https://sptools.eu/3274/workshop-series-cabinet-with-trash-bin-and-paper-holder.jpg;https://sptools.eu/3274/workshop-series-cabinet-with-trash-bin-and-paper-holder.jpg;;;;;;;;;;
1530;5 DRAWER ROLLERCABINET WITH CASTERS; 705.80 ;47;https://sptools.eu/img/tmp/product_mini_6248.jpg;SP41121;9330514065914;"<p>Cabinet: 645W x 458D x 862H MM</p>
<p>2x low drawer 534W x 402D x 65H MM</p>
<p>3x High Drawers 534B x 402D x145H MM</p>
<p></p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;499;1;https://sptools.eu/6248/workshop-series-rollercabinet-with-5-drawers.jpg;https://sptools.eu/6248/workshop-series-rollercabinet-with-5-drawers.jpg;https://sptools.eu/6248/workshop-series-rollercabinet-with-5-drawers.jpg;;;;;;;;;;;
1531;SINGLE DOOR TALL CABINET; 751.54 ;53;https://sptools.eu/img/tmp/product_mini_6251.jpg;SP41130;9330514071748;"<p>Cabinet 600W x 458D x 2000H mm</p>
<p>4x Adjustable Shelves</p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;525;1;https://sptools.eu/6251/workshop-series-cabinet-with-1-door.jpg|https://sptools.eu/3276/workshop-series-cabinet-with-1-door.jpg;https://sptools.eu/6251/workshop-series-cabinet-with-1-door.jpg;https://sptools.eu/3276/workshop-series-cabinet-with-1-door.jpg;https://sptools.eu/3276/workshop-series-cabinet-with-1-door.jpg;;;;;;;;;;
1532;DOUBLE DOOR TALL CABINET; 1.039.08 ;67;https://sptools.eu/img/tmp/product_mini_6252.jpg;SP41132;9330514065938;"<p>Cabinet 915W X 458D X 2000H</p>
<p>4X Adjustable Shelves</p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;725;1;https://sptools.eu/6252/workshop-series-cabinet-with-2-doors.jpg|https://sptools.eu/3277/workshop-series-cabinet-with-2-doors.jpg;https://sptools.eu/6252/workshop-series-cabinet-with-2-doors.jpg;https://sptools.eu/3277/workshop-series-cabinet-with-2-doors.jpg;https://sptools.eu/3277/workshop-series-cabinet-with-2-doors.jpg;;;;;;;;;;
1533;LIFT UP WALL CABINET FOR WORKSHOP SERIES; 202.59 ;10;https://sptools.eu/img/tmp/product_mini_6253.jpg;SP41140;9330514069301;"<p>Dimensions: 680 x 281 x 350 mm</p>
<p>Double gas springs </p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;139;1;https://sptools.eu/6253/workshop-series-lift-up-wall-cabinet.jpg|https://sptools.eu/3278/workshop-series-lift-up-wall-cabinet.jpg;https://sptools.eu/6253/workshop-series-lift-up-wall-cabinet.jpg;https://sptools.eu/3278/workshop-series-lift-up-wall-cabinet.jpg;https://sptools.eu/3278/workshop-series-lift-up-wall-cabinet.jpg;;;;;;;;;;
1534;BACK PANEL FOR WORKSHOP SERIES; 91.49 ;6;https://sptools.eu/img/tmp/product_mini_6255.jpg;SP41145;9330514069318;"<ul>
<li>
<p>panel 615B x 35D x 1090H MM</p>
<p>For mounting behind straight cabinets between two pillars</p>
</li>
</ul>";6-1-2026 11:39;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;59;1;https://sptools.eu/6255/workshop-series-cabinet-back-panel.jpg;https://sptools.eu/6255/workshop-series-cabinet-back-panel.jpg;https://sptools.eu/6255/workshop-series-cabinet-back-panel.jpg;;;;;;;;;;;
1536;PILLAR FOR CONNECTION OF BACK PANELS(AT THE EDGE); 23.54 ;4;https://sptools.eu/img/tmp/product_mini_6256.jpg;SP41163;9330514065952;"<p><strong>Pillar for attaching rear wall</strong></p>
<ul>
<li>
<p>2 pieces required per block</p>
</li>
<li>
<p>4 Pieces for corner unit</p>
</li>
<li>
<p><strong>Dimensions: 32.5W x 30D x 1420H</strong></p>
</li>
</ul>";6-1-2026 11:40;3;Products;;2;0;;16;1;https://sptools.eu/6256/workshop-series-pillar-for-connection-of-back-panels-at-the-edge.jpg;https://sptools.eu/6256/workshop-series-pillar-for-connection-of-back-panels-at-the-edge.jpg;https://sptools.eu/6256/workshop-series-pillar-for-connection-of-back-panels-at-the-edge.jpg;;;;;;;;;;;
1537;BACK PANEL FOR CORNER WORKSHOP SERIES; 143.78 ;7;https://sptools.eu/img/tmp/product_mini_6259.jpg;SP41114;;"<ul>
<li>
<p>Panel 864W x 35D x 1090H MM</p>
<p>For mounting behind straight cabinets between two pillars</p>
<p>With built-in power supply</p>
</li>
</ul>";6-1-2026 11:41;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;99;1;https://sptools.eu/6259/workshop-series-corner-back-panel.jpg;https://sptools.eu/6259/workshop-series-corner-back-panel.jpg;https://sptools.eu/6259/workshop-series-corner-back-panel.jpg;;;;;;;;;;;
1538;CORNER TOP UNIT; 437.85 ;21;https://sptools.eu/img/tmp/product_mini_6254.jpg;SP41111;9330514068953;"<p>CABINET 864B x 864D x 350H MM</p>
<p>Double gas springs</p>
<p>For 2 standard cabinets/back walls</p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;299;1;https://sptools.eu/6254/workshop-series-lift-up-corner-cabinet.jpg;https://sptools.eu/6254/workshop-series-lift-up-corner-cabinet.jpg;https://sptools.eu/6254/workshop-series-lift-up-corner-cabinet.jpg;;;;;;;;;;;
1540;CORNER BOTTOM UNIT; 586.86 ;42;https://sptools.eu/img/tmp/product_mini_6258.jpg;SP41110;9330514068960;"<p>Cabinet 864B X 864D X 910H MM</p>
<p>1X Height adjustable shelf</p>";15-1-2026 10:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;586,86;1;https://sptools.eu/6258/workshop-series-corner-cabinet.jpg;https://sptools.eu/6258/workshop-series-corner-cabinet.jpg;https://sptools.eu/6258/workshop-series-corner-cabinet.jpg;;;;;;;;;;;
1541;WORKSHOP SERIES CORNER UNIT WOOD TOP; 365.97 ;19;https://sptools.eu/img/tmp/product_mini_6260.jpg;SP41112;;"<p>lacquered wooden worktop 40 mm thick</p>
<p>covered with stainless steel </p>";6-1-2026 12:15;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;225;1;https://sptools.eu/6260/rubber-wood-top-for-corner-cabinet.jpg;https://sptools.eu/6260/rubber-wood-top-for-corner-cabinet.jpg;https://sptools.eu/6260/rubber-wood-top-for-corner-cabinet.jpg;;;;;;;;;;;
1542;WORKSHOP SERIES CORNER UNIT STAINLES TOP; 365.97 ;18;https://sptools.eu/img/tmp/product_mini_3287.jpg;SP41113;;<p>stainless steel worktop 40 mm thick</p>;6-1-2026 12:15;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;225;1;https://sptools.eu/3287/workshop-series-stainless-steel-top-for-corner-cabinet.jpg;https://sptools.eu/3287/workshop-series-stainless-steel-top-for-corner-cabinet.jpg;https://sptools.eu/3287/workshop-series-stainless-steel-top-for-corner-cabinet.jpg;;;;;;;;;;;
1543;LED LIGHT; 50.97 ;0;https://sptools.eu/img/tmp/product_mini_6257.jpg;SP41180;;"<ul>
<li>
<p>LED lamp</p>
</li>
<li>
<p>Adapter not included</p>
</li>
<li>
<p>Connectors included</p>
</li>
<li>
<p><strong>610W x 30D x 15H MM</strong></p>
</li>
</ul>
<p></p>";6-1-2026 11:40;3;Lights;Lights;355;0;;35;1;https://sptools.eu/6257/led-bar-to-fit-on-wallcabinet.jpg;https://sptools.eu/6257/led-bar-to-fit-on-wallcabinet.jpg;https://sptools.eu/6257/led-bar-to-fit-on-wallcabinet.jpg;;;;;;;;;;;
1545;RUBBER(SOLID) WOOD TOP FOR 1 CABINET; 202.59 ;8;https://sptools.eu/img/tmp/product_mini_3289.jpg;SP41150;;"<ul>
<li>Wooden worktop 1 unit 681W x 485D x40H MM</li>
</ul>";6-1-2026 11:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;139;1;https://sptools.eu/3289/workshop-series-rubber-wood-top-for-cabinets-.jpg;https://sptools.eu/3289/workshop-series-rubber-wood-top-for-cabinets-.jpg;https://sptools.eu/3289/workshop-series-rubber-wood-top-for-cabinets-.jpg;;;;;;;;;;;
1546;RUBBER(SOLID) WOOD TOP FOR TWO CABINETS; 333.29 ;20;https://sptools.eu/img/tmp/product_mini_3290.jpg;SP41151;9330514065969;<p>Wooden worktop 1 unit 1361B x 485D x40H MM</p>;6-1-2026 12:15;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;229;1;https://sptools.eu/3290/workshop-series-rubber-wood-top-for-cabinets-1361mm.jpg;https://sptools.eu/3290/workshop-series-rubber-wood-top-for-cabinets-1361mm.jpg;https://sptools.eu/3290/workshop-series-rubber-wood-top-for-cabinets-1361mm.jpg;;;;;;;;;;;
1547;RUBBER(SOLID) WOOD TOP FOR THREE CABINETS; 503.21 ;23;https://sptools.eu/img/tmp/product_mini_3291.jpg;SP41155;9330514065976;<p>Wooden worktop 1 unit 2042B x 485D x40H MM</p>;6-1-2026 11:40;3;Single Items;Storage Solutions>SP Workshop Series>Single Items;307;0;;349;1;https://sptools.eu/3291/workshop-series-rubber-wood-top-for-cabinets-20415mm.jpg;https://sptools.eu/3291/workshop-series-rubber-wood-top-for-cabinets-20415mm.jpg;https://sptools.eu/3291/workshop-series-rubber-wood-top-for-cabinets-20415mm.jpg;;;;;;;;;;;
1548;STAINLESS BOARD FOR ONE CABINET; 182.98 ;11,5;https://sptools.eu/img/tmp/product_mini_3292.jpg;SP41160;9330514065983;"<ul>
<li>Stainless steel worktop 1 units 681B x 485D x40H MM</li>
</ul>";6-1-2026 12:15;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;125;1;https://sptools.eu/3292/workshop-series-stainless-steel-top-for-cabinets-6805mm.jpg;https://sptools.eu/3292/workshop-series-stainless-steel-top-for-cabinets-6805mm.jpg;https://sptools.eu/3292/workshop-series-stainless-steel-top-for-cabinets-6805mm.jpg;;;;;;;;;;;
1549;STAINLESS BOARD FOR TWO CABINETS; 313.69 ;23;https://sptools.eu/img/tmp/product_mini_3293.jpg;SP41161;9330514065990;<p>Stainless steel worktop 2 units 1361W x 485D x40H MM</p>;6-1-2026 11:37;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;219;1;https://sptools.eu/3293/workshop-series-stainless-steel-top-for-2-cabinets-1361mm.jpg;https://sptools.eu/3293/workshop-series-stainless-steel-top-for-2-cabinets-1361mm.jpg;https://sptools.eu/3293/workshop-series-stainless-steel-top-for-2-cabinets-1361mm.jpg;;;;;;;;;;;
1550;STAINLESS BOARD FOR THREE CABINETS; 431.32 ;33,3;https://sptools.eu/img/tmp/product_mini_3294.jpg;SP41165;9330514066003;<p>3 Cabinets: 2041.5 x 463 x 36mm</p>;6-1-2026 11:40;3;SP Workshop Series;Storage Solutions>SP Workshop Series;382;0;;299;1;https://sptools.eu/3294/workshop-series-stainless-steel-top-for-3-cabinets-20415mm.jpg;https://sptools.eu/3294/workshop-series-stainless-steel-top-for-3-cabinets-20415mm.jpg;https://sptools.eu/3294/workshop-series-stainless-steel-top-for-3-cabinets-20415mm.jpg;;;;;;;;;;;
1552;STEEL RULER TO FIT TRAY TO FIT ON BACKPANEL; 3.90 ;0;https://sptools.eu/img/tmp/product_mini_3296.jpg;LT17-57;;"<p>Steel ruler to fit tray to back panel</p>
<p>For LK-8302, LK-8305 &amp; LK-8306</p>";6-1-2026 14:52;3;Accessories;Storage Solutions>SP Workshop Series>Accessories;308;0;;3,9;1;https://sptools.eu/3296/workshop-series-steel-ruler-to-fit-tray-to-back-panel.jpg;https://sptools.eu/3296/workshop-series-steel-ruler-to-fit-tray-to-back-panel.jpg;https://sptools.eu/3296/workshop-series-steel-ruler-to-fit-tray-to-back-panel.jpg;;;;;;;;;;;
1553;Workshop Series Storage Tray to fit on Back Panel 120 x 90 x 70mm (inside dimensions); 2.90 ;0;https://sptools.eu/img/tmp/product_mini_3297.jpg;LK-8302;;;28-10-2025 09:18;6;Accessories;Storage Solutions>SP Workshop Series>Accessories;308;0;;2,9;1;https://sptools.eu/3297/workshop-series-120-x-90-x-70mm-inside-dimensions.jpg;https://sptools.eu/3297/workshop-series-120-x-90-x-70mm-inside-dimensions.jpg;https://sptools.eu/3297/workshop-series-120-x-90-x-70mm-inside-dimensions.jpg;;;;;;;;;;;
